Date,Closing Price (USD),active_addresses,hash_rate,btc_left,total_addresses,difficulty,total_fees,fed_assets,GLD,IYE,SLV,SPY,TLT,UUP,NYFed_inflation,Google_popularity
11/1/2018,6341.094813,692491,5.56E+19,3645400,447036207,3.09E+22,17.45938887,4140046,116.629997,37.389999,13.83,273.51001,113.410004,25.65,3.11946737,13
11/2/2018,6360.141272,769107,5.10E+19,3643612.5,447390872,3.09E+22,18.32471846,4140361,116.650002,37.279999,13.86,271.890015,112,25.709999,3.11946737,13
11/3/2018,6344.738943,641836,5.71E+19,3641600,447698264,3.09E+22,13.59185156,4140676,116.650002,37.279999,13.86,271.890015,112,25.709999,3.11946737,13
11/4/2018,6405.139755,619053,4.57E+19,3640062.5,447972721,3.09E+22,12.83578294,4140991,116.650002,37.279999,13.86,271.890015,112,25.709999,3.11946737,13
11/5/2018,6396.352124,712966,4.96E+19,3638262.5,448342212,3.09E+22,18.68872972,4141306,116.370003,37.919998,13.76,273.390015,112.440002,25.700001,3.11946737,13
11/6/2018,6425.917802,694045,4.57E+19,3636662.5,448704036,3.09E+22,19.18392815,4141621,116.040001,38.02,13.65,275.119995,112.370003,25.639999,3.11946737,13
11/7/2018,6514.489453,705096,4.70E+19,3635037.5,449065604,3.09E+22,20.33841084,4141936,116.029999,38.650002,13.67,281.01001,112.519997,25.59,3.11946737,13
11/8/2018,6412.524289,700109,4.27E+19,3633525,449407667,3.09E+22,20.99890399,4142501.143,115.779999,37.77,13.56,280.5,112.510002,25.74,3.11946737,13
11/9/2018,6343.632504,704782,4.54E+19,3631937.5,449759650,3.09E+22,22.42896582,4143066.286,114.480003,37.709999,13.32,277.76001,113.349998,25.790001,3.11946737,13
11/10/2018,6365.655232,595431,4.69E+19,3630300,450065882,3.09E+22,16.64920253,4143631.429,114.480003,37.709999,13.32,277.76001,113.349998,25.790001,3.11946737,13
11/11/2018,6327.480646,590374,5.24E+19,3628475,450350185,3.09E+22,14.13978687,4144196.571,114.480003,37.709999,13.32,277.76001,113.349998,25.790001,3.11946737,13
11/12/2018,6327.154696,683380,4.96E+19,3626725,450698774,3.09E+22,19.17199757,4144761.714,113.660004,36.869999,13.17,272.570007,114.089996,26.02,3.11946737,13
11/13/2018,6282.438677,650636,4.27E+19,3625225,451035186,3.09E+22,18.07251239,4145326.857,113.699997,35.970001,13.15,272.059998,114.019997,25.93,3.11946737,13
11/14/2018,5524.801093,727941,4.81E+19,3623537.5,451383664,3.09E+22,25.82337117,4145892,114.639999,35.939999,13.28,270.200012,114.089996,25.84,3.11946737,13
11/15/2018,5511.152834,719899,4.53E+19,3621950,451724855,3.09E+22,38.65118054,4140221.429,114.769997,36.509998,13.42,273.019989,114.040001,25.9,3.11946737,13
11/16/2018,5448.600634,713928,4.50E+19,3620375,452063879,2.86E+22,36.92729384,4134550.857,115.620003,36.889999,13.53,273.730011,114.699997,25.709999,3.11946737,13
11/17/2018,5497.411279,594720,4.79E+19,3618562.5,452347677,2.86E+22,21.55099415,4128880.286,115.620003,36.889999,13.53,273.730011,114.699997,25.709999,3.11946737,13
11/18/2018,5553.014895,549202,4.07E+19,3617025,452599977,2.86E+22,18.03746701,4123209.714,115.620003,36.889999,13.53,273.730011,114.699997,25.709999,3.11946737,13
11/19/2018,4800.342897,674496,4.18E+19,3615450,452905201,2.86E+22,39.9694861,4117539.143,115.669998,36.82,13.55,269.100006,115.019997,25.690001,3.11946737,13
11/20/2018,4246.312774,768688,4.37E+19,3613800,453263260,2.86E+22,69.36765011,4111868.571,115.669998,35.59,13.45,264.119995,115.059998,25.82,3.11946737,13
11/21/2018,4478.299558,628170,3.48E+19,3612487.5,453572842,2.86E+22,49.95016009,4106198,115.860001,36.169998,13.6,265.019989,115.019997,25.82,3.11946737,13
11/22/2018,4405.744031,656422,4.01E+19,3610962.5,453879428,2.86E+22,39.13421764,4104908.286,115.860001,36.169998,13.6,265.019989,115.019997,25.82,3.11946737,13
11/23/2018,4329.91722,639956,4.20E+19,3609400,454172916,2.86E+22,36.98433712,4103618.571,115.769997,35.040001,13.42,263.25,115.139999,25.870001,3.11946737,13
11/24/2018,3728.872648,579231,4.67E+19,3607612.5,454433242,2.86E+22,31.17997638,4102328.857,115.769997,35.040001,13.42,263.25,115.139999,25.870001,3.11946737,13
11/25/2018,3951.205029,569046,4.18E+19,3606025,454690791,2.86E+22,32.01112732,4101039.143,115.769997,35.040001,13.42,263.25,115.139999,25.870001,3.11946737,13
11/26/2018,3640.557165,633473,3.67E+19,3604637.5,454996224,2.86E+22,38.27901151,4099749.429,115.639999,35.610001,13.39,267.5,114.879997,25.92,3.11946737,13
11/27/2018,3792.192364,643303,4.33E+19,3603000,455302278,2.86E+22,37.38312649,4098459.714,114.949997,35.490002,13.29,268.399994,115.010002,25.99,3.11946737,13
11/28/2018,4174.319972,617607,3.90E+19,3601525,455602002,2.86E+22,38.73742361,4097170,115.379997,36.080002,13.43,274.579987,114.449997,25.860001,3.11946737,13
11/29/2018,4218.608363,614236,3.54E+19,3600212.5,455908845,2.86E+22,45.07238045,4095580.571,115.739998,36.290001,13.43,273.980011,114.900002,25.82,3.11946737,13
11/30/2018,3952.447895,596001,3.28E+19,3598950,456211804,2.86E+22,40.77812171,4093991.143,115.540001,36.139999,13.32,275.649994,115.330002,25.92,3.11946737,13
12/1/2018,4178.603828,591450,4.14E+19,3597400,456482758,2.86E+22,31.11731237,4092401.714,115.540001,36.139999,13.32,275.649994,115.330002,25.92,3.026669917,12
12/2/2018,4118.518242,507836,3.74E+19,3595975,456727973,2.86E+22,23.24535308,4090812.286,115.540001,36.139999,13.32,275.649994,115.330002,25.92,3.026669917,12
12/3/2018,3847.032737,576348,3.49E+19,3594550,457014033,2.43E+22,31.12664818,4089222.857,116.410004,37,13.49,279.299988,115.879997,25.93,3.026669917,12
12/4/2018,3889.29212,679707,3.86E+19,3592825,457359836,2.43E+22,31.50009203,4087633.429,117.120003,35.91,13.62,270.25,117.82,25.879999,3.026669917,12
12/5/2018,3713.573383,602408,3.65E+19,3591200,457658169,2.43E+22,26.31110179,4086044,117.120003,35.91,13.62,270.25,117.82,25.879999,3.026669917,12
12/6/2018,3578.206624,655300,3.78E+19,3589512.5,457985920,2.43E+22,28.47570217,4086368.286,117.139999,35.23,13.6,269.839996,118.190002,25.870001,3.026669917,12
12/7/2018,3391.874146,663545,3.26E+19,3588087.5,458295066,2.43E+22,31.19535557,4086692.571,118.089996,35.029999,13.73,263.570007,118.410004,25.799999,3.026669917,12
12/8/2018,3452.616185,533709,3.51E+19,3586500,458549733,2.43E+22,19.7523634,4087016.857,118.089996,35.029999,13.73,263.570007,118.410004,25.799999,3.026669917,12
12/9/2018,3507.306367,516271,3.58E+19,3584900,458794428,2.43E+22,16.83358837,4087341.143,118.089996,35.029999,13.73,263.570007,118.410004,25.799999,3.026669917,12
12/10/2018,3419.733768,620281,3.48E+19,3583350,459090717,2.43E+22,22.97283382,4087665.429,117.68,34.439999,13.65,264.070007,118.900002,25.969999,3.026669917,12
12/11/2018,3360.946628,622306,3.52E+19,3581787.5,459386224,2.43E+22,23.31901099,4087989.714,117.540001,34.439999,13.66,264.130005,118.879997,26.040001,3.026669917,12
12/12/2018,3414.833749,626580,3.36E+19,3580287.5,459686299,2.43E+22,22.35779149,4088314,117.790001,34.59,13.82,265.459991,118.349998,25.940001,3.026669917,12
12/13/2018,3263.547913,642762,3.67E+19,3578650,459987119,2.43E+22,22.08826418,4087736.857,117.529999,34.66,13.86,265.369995,118.07,25.940001,3.026669917,12
12/14/2018,3212.207081,696382,4.17E+19,3576825,460287512,2.43E+22,25.09538231,4087159.714,117.059998,33.790001,13.7,260.470001,118.480003,26.040001,3.026669917,12
12/15/2018,3194.962272,598783,4.16E+19,3574962.5,460559230,2.43E+22,18.37318136,4086582.571,117.059998,33.790001,13.7,260.470001,118.480003,26.040001,3.026669917,12
12/16/2018,3200.642468,536369,3.19E+19,3573525,460803511,2.43E+22,14.84875261,4086005.429,117.059998,33.790001,13.7,260.470001,118.480003,26.040001,3.026669917,12
12/17/2018,3478.461203,696308,4.49E+19,3571525,461124101,2.43E+22,20.97551137,4085428.286,117.870003,32.91,13.77,255.360001,119.169998,25.969999,3.026669917,12
12/18/2018,3562.894946,649663,3.61E+19,3569925,461440875,2.19E+22,26.57834854,4084851.143,118.150002,32.139999,13.75,255.080002,119.599998,25.959999,3.026669917,12
12/19/2018,3709.316759,708704,3.76E+19,3568062.5,461778246,2.19E+22,32.92958464,4084274,117.43,31.719999,13.69,251.259995,121.18,25.969999,3.026669917,12
12/20/2018,4065.799953,649990,3.43E+19,3566375,462101009,2.19E+22,27.62806589,4083040,119.239998,30.809999,13.85,247.169998,120.739998,25.77,3.026669917,12
12/21/2018,3824.739794,660839,3.55E+19,3564625,462420869,2.19E+22,30.95900116,4081806,118.720001,30.5,13.74,240.699997,120.720001,25.940001,3.026669917,12
12/22/2018,3862.726329,552658,4.44E+19,3562437.5,462681776,2.19E+22,18.77646281,4080572,118.720001,30.5,13.74,240.699997,120.720001,25.940001,3.026669917,12
12/23/2018,3949.794342,522599,4.46E+19,3560237.5,462926226,2.19E+22,15.44952443,4079338,118.720001,30.5,13.74,240.699997,120.720001,25.940001,3.026669917,12
12/24/2018,4054.29626,582347,3.95E+19,3558337.5,463202091,2.19E+22,23.01715097,4078104,120.019997,29.27,13.87,234.339996,121.32,25.549999,3.026669917,12
12/25/2018,3767.350024,489953,3.95E+19,3556350,463430651,2.19E+22,18.28673875,4076870,120.019997,29.27,13.87,234.339996,121.32,25.549999,3.026669917,12
12/26/2018,3807.153022,544456,3.98E+19,3554387.5,463694793,2.19E+22,16.22660938,4075636,119.660004,31.120001,14.11,246.179993,120.019997,25.68,3.026669917,12
12/27/2018,3587.198223,617811,4.49E+19,3552212.5,463988750,2.19E+22,16.91659845,4072184.4,120.57,31.299999,14.3,248.070007,120.040001,25.57,3.026669917,12
12/28/2018,3865.5293,639451,4.19E+19,3550125,464305223,2.19E+22,17.97068908,4068732.8,121.059998,30.98,14.42,247.75,121.050003,25.5,3.026669917,12
12/31/2018,3689.56462,553993,4.05E+19,3544262.5,465120975,2.41E+22,15.90842885,4065281.2,121.25,31.16,14.52,249.919998,121.510002,25.450001,3.026669917,12
1/1/2019,3715.564441,430421,4.19E+19,3542400,465325537,2.41E+22,11.22870449,4061829.6,121.25,31.16,14.52,249.919998,121.510002,25.450001,2.95281538,10
1/2/2019,3882.304754,585888,4.20E+19,3540512.5,465612491,2.41E+22,18.0404076,4058378,121.330002,31.82,14.56,250.179993,122.150002,25.639999,2.95281538,10
1/3/2019,3795.592741,602487,4.31E+19,3538575,465925016,2.41E+22,19.1678382,4058118.714,122.43,31.51,14.75,244.210007,123.540001,25.5,2.95281538,10
1/4/2019,3812.381108,588143,4.16E+19,3536712.5,466225825,2.41E+22,19.57925017,4057859.429,121.440002,32.669998,14.73,252.389999,122.110001,25.459999,2.95281538,10
1/5/2019,3809.914343,510108,4.69E+19,3534675,466492385,2.41E+22,12.27107591,4057600.143,121.440002,32.669998,14.73,252.389999,122.110001,25.459999,2.95281538,10
1/6/2019,4014.133187,513094,3.85E+19,3532912.5,466756900,2.41E+22,16.59508434,4057340.857,121.440002,32.669998,14.73,252.389999,122.110001,25.459999,2.95281538,10
1/7/2019,3989.631741,605722,3.90E+19,3531150,467065582,2.41E+22,23.87585077,4057081.571,121.860001,33.18,14.67,254.380005,121.75,25.35,2.95281538,10
1/8/2019,3992.986144,618858,4.74E+19,3529037.5,467390332,2.41E+22,20.94683492,4056822.286,121.529999,33.48,14.69,256.769989,121.43,25.43,2.95281538,10
1/9/2019,3995.325193,615693,4.58E+19,3526987.5,467709028,2.41E+22,24.16978699,4056563,122.309998,33.990002,14.78,257.970001,121.239998,25.190001,2.95281538,10
1/10/2019,3617.346291,646786,4.34E+19,3525037.5,468037855,2.41E+22,25.84515048,4055631.714,121.589996,34.07,14.6,258.880005,120.459999,25.34,2.95281538,10
1/11/2019,3606.16489,623732,4.14E+19,3523187.5,468349097,2.41E+22,24.25918558,4054700.429,121.800003,33.849998,14.64,258.980011,120.93,25.360001,2.95281538,10
1/12/2019,3611.528238,511629,3.87E+19,3521462.5,468623925,2.41E+22,17.12273992,4053769.143,121.800003,33.849998,14.64,258.980011,120.93,25.360001,2.95281538,10
1/13/2019,3497.669392,484995,3.81E+19,3519750,468876688,2.41E+22,14.17709438,4052837.857,121.800003,33.849998,14.64,258.980011,120.93,25.360001,2.95281538,10
1/14/2019,3654.347067,599565,4.37E+19,3517887.5,469193865,2.53E+22,19.99425343,4051906.571,122.089996,33.77,14.66,257.399994,120.480003,25.360001,2.95281538,10
1/15/2019,3568.751259,618207,3.87E+19,3516237.5,469521493,2.53E+22,21.20358949,4050975.286,121.879997,33.900002,14.6,260.350006,120.040001,25.450001,2.95281538,10
1/16/2019,3593.72174,653009,3.89E+19,3514575,469873957,2.53E+22,25.07927963,4050044,122.269997,33.869999,14.63,260.980011,120.160004,25.48,2.95281538,10
1/17/2019,3623.717337,610155,3.71E+19,3512987.5,470195902,2.53E+22,23.48759589,4049616.571,122.110001,34.200001,14.57,262.959991,120.190002,25.48,2.95281538,10
1/18/2019,3605.855187,625350,4.02E+19,3511262.5,470523083,2.53E+22,20.91797749,4049189.143,121.019997,34.84,14.37,266.459991,119.559998,25.559999,2.95281538,10
1/19/2019,3690.908564,526843,3.88E+19,3509600,470800625,2.53E+22,17.57732062,4048761.714,121.019997,34.84,14.37,266.459991,119.559998,25.559999,2.95281538,10
1/20/2019,3544.221724,514495,4.59E+19,3507637.5,471064445,2.53E+22,14.42266508,4048334.286,121.019997,34.84,14.37,266.459991,119.559998,25.559999,2.95281538,10
1/21/2019,3528.463529,596512,4.38E+19,3505762.5,471372150,2.53E+22,19.91907516,4047906.857,121.019997,34.84,14.37,266.459991,119.559998,25.559999,2.95281538,10
1/22/2019,3581.551947,598604,3.81E+19,3504137.5,471684472,2.53E+22,20.9003654,4047479.429,121.449997,34.02,14.39,262.859985,120.370003,25.559999,2.95281538,10
1/23/2019,3549.770799,681835,4.30E+19,3502312.5,472015211,2.53E+22,22.67278096,4047052,121.279999,33.669998,14.42,263.410004,120.32,25.5,2.95281538,10
1/24/2019,3562.920476,631256,4.72E+19,3500287.5,472344523,2.53E+22,22.98899396,4045998.571,121.089996,33.860001,14.36,263.549988,121.110001,25.65,2.95281538,10
1/25/2019,3566.666164,627179,4.01E+19,3498562.5,472676284,2.53E+22,24.82339222,4044945.143,122.860001,34.330002,14.74,265.779999,120.529999,25.440001,2.95281538,10
1/26/2019,3563.27801,585758,4.39E+19,3496687.5,472993299,2.53E+22,19.8801991,4043891.714,122.860001,34.330002,14.74,265.779999,120.529999,25.440001,2.95281538,10
1/27/2019,3539.620947,496605,4.02E+19,3494975,473256690,2.53E+22,15.90784813,4042838.286,122.860001,34.330002,14.74,265.779999,120.529999,25.440001,2.95281538,10
1/28/2019,3425.262161,636796,4.21E+19,3493162.5,473586372,2.50E+22,24.16321392,4041784.857,123.290001,33.950001,14.79,263.76001,120.410004,25.459999,2.95281538,10
1/29/2019,3395.018645,626782,4.21E+19,3491337.5,473924928,2.50E+22,23.14980149,4040731.429,123.980003,34.07,14.88,263.410004,121.019997,25.469999,2.95281538,10
1/30/2019,3441.032215,609602,3.92E+19,3489637.5,474249302,2.50E+22,21.22346169,4039678,124.690002,34.580002,15.05,267.579987,120.93,25.34,2.95281538,10
1/31/2019,3420.633227,640456,4.55E+19,3487700,474592392,2.50E+22,29.03627429,4037774,124.75,34.740002,15.05,269.929993,121.970001,25.389999,2.95281538,10
2/1/2019,3439.805699,665415,4.49E+19,3485725,474929680,2.50E+22,33.11076701,4035870,124.5,35.32,14.92,270.059998,120.959999,25.389999,2.930993525,9
2/2/2019,3433.035285,554215,4.17E+19,3483925,475222989,2.50E+22,18.92618462,4033966,124.5,35.32,14.92,270.059998,120.959999,25.389999,2.930993525,9
2/3/2019,3404.499313,521476,4.01E+19,3482200,475495754,2.50E+22,14.74322284,4032062,124.5,35.32,14.92,270.059998,120.959999,25.389999,2.930993525,9
2/4/2019,3412.230431,616372,4.24E+19,3480362.5,475813887,2.50E+22,17.08811248,4030158,123.959999,35.43,14.88,271.959991,120.419998,25.459999,2.930993525,9
2/5/2019,3419.767899,650498,4.23E+19,3478525,476174324,2.50E+22,17.21081291,4028254,124.279999,35.41,14.87,273.100006,120.970001,25.530001,2.930993525,9
2/6/2019,3367.519032,687619,4.75E+19,3476475,476516875,2.50E+22,21.79051765,4026350,123.440002,35.16,14.68,272.73999,121.029999,25.629999,2.930993525,9
2/7/2019,3360.534076,647015,5.02E+19,3474300,476852892,2.50E+22,16.74141122,4026647.286,123.739998,34.360001,14.77,270.140015,121.830002,25.690001,2.930993525,9
2/8/2019,3591.022152,694282,4.71E+19,3472262.5,477193745,2.50E+22,20.91053599,4026944.571,124.209999,34.200001,14.83,270.470001,122.349998,25.719999,2.930993525,9
2/9/2019,3617.46468,564086,4.35E+19,3470387.5,477486832,2.50E+22,17.75264078,4027241.857,124.209999,34.200001,14.83,270.470001,122.349998,25.719999,2.930993525,9
2/10/2019,3621.154003,495935,4.10E+19,3468637.5,477748883,2.60E+22,13.62075475,4027539.143,124.209999,34.200001,14.83,270.470001,122.349998,25.719999,2.930993525,9
2/11/2019,3593.183177,692066,4.35E+19,3466825,478068598,2.60E+22,23.13798165,4027836.429,123.599998,34.389999,14.72,270.619995,121.870003,25.82,2.930993525,9
2/12/2019,3579.341881,826410,3.88E+19,3465225,478415273,2.60E+22,34.31602175,4028133.714,123.860001,34.830002,14.73,274.100006,121.559998,25.73,2.930993525,9
2/13/2019,3569.554833,765345,4.59E+19,3463312.5,478805537,2.60E+22,35.63755618,4028431,123.370003,35.290001,14.59,274.98999,121.099998,25.870001,2.930993525,9
2/14/2019,3558.396858,618703,4.32E+19,3461550,479136643,2.60E+22,26.180398,4021715.143,124.059998,35.389999,14.65,274.380005,121.790001,25.84,2.930993525,9
2/15/2019,3566.247765,618553,3.77E+19,3459962.5,479454649,2.60E+22,26.46547377,4014999.286,124.800003,36.02,14.82,277.369995,121.980003,25.790001,2.930993525,9
2/16/2019,3596.405191,604952,4.52E+19,3458087.5,479761813,2.60E+22,22.36572171,4008283.429,124.800003,36.02,14.82,277.369995,121.980003,25.790001,2.930993525,9
2/17/2019,3606.151988,522919,4.77E+19,3456100,480030838,2.60E+22,19.17235936,4001567.571,124.800003,36.02,14.82,277.369995,121.980003,25.790001,2.930993525,9
2/18/2019,3865.318165,684675,4.68E+19,3454162.5,480378222,2.60E+22,29.40410079,3994851.714,124.800003,36.02,14.82,277.369995,121.980003,25.790001,2.930993525,9
2/19/2019,3904.48292,715469,4.70E+19,3452212.5,480757982,2.60E+22,36.59295015,3988135.857,126.699997,36.119999,15.02,277.850006,122.290001,25.690001,2.930993525,9
2/20/2019,3924.739844,694092,3.91E+19,3450600,481125284,2.60E+22,37.76184521,3981420,126.480003,36.279999,15.07,278.410004,121.940002,25.709999,2.930993525,9
2/21/2019,3889.758485,648082,3.60E+19,3449100,481465880,2.60E+22,34.71560858,3980444.286,125.050003,35.68,14.83,277.420013,120.849998,25.73,2.930993525,9
2/22/2019,3933.60759,739321,4.86E+19,3447075,481835334,2.60E+22,39.01280561,3979468.571,125.5,35.790001,14.95,279.140015,121.57,25.719999,2.930993525,9
2/23/2019,4105.112759,570604,4.35E+19,3445287.5,482141692,2.60E+22,25.43940867,3978492.857,125.5,35.790001,14.95,279.140015,121.57,25.719999,2.930993525,9
2/24/2019,3763.620516,569543,4.14E+19,3443575,482433811,2.61E+22,29.55542146,3977517.143,125.5,35.790001,14.95,279.140015,121.57,25.719999,2.930993525,9
2/25/2019,3819.865341,670193,4.33E+19,3441787.5,482776899,2.61E+22,38.85345862,3976541.429,125.370003,35.84,14.9,279.519989,121.209999,25.700001,2.930993525,9
2/26/2019,3797.58179,704073,4.80E+19,3439775,483148703,2.61E+22,35.84517142,3975565.714,125.580002,35.66,14.94,279.320007,121.809998,25.6,2.930993525,9
2/27/2019,3772.936335,679215,4.25E+19,3438012.5,483510549,2.61E+22,32.66318415,3974590,124.690002,35.830002,14.75,279.200012,120.43,25.620001,2.930993525,9
2/28/2019,3799.678543,692856,4.52E+19,3436137.5,483874774,2.61E+22,30.29594178,3973810.571,123.989998,35.470001,14.63,278.679993,120.019997,25.639999,2.930993525,9
3/1/2019,3811.611979,723753,4.92E+19,3434112.5,484232771,2.61E+22,30.48611973,3973031.143,121.879997,36.099998,14.2,280.420013,118.660004,25.74,2.8638736,8
3/2/2019,3804.41917,631284,4.00E+19,3432462.5,484577430,2.61E+22,25.32153705,3972251.714,121.879997,36.099998,14.2,280.420013,118.660004,25.74,2.8638736,8
3/3/2019,3782.664101,555616,4.37E+19,3430637.5,484869826,2.61E+22,21.38429981,3971472.286,121.879997,36.099998,14.2,280.420013,118.660004,25.74,2.8638736,8
3/4/2019,3689.862893,681621,4.12E+19,3428925,485218872,2.61E+22,28.45991569,3970692.857,121.559998,36.209999,14.15,279.399994,119.589996,25.77,2.8638736,8
3/5/2019,3832.080885,706748,4.51E+19,3427062.5,485591442,2.61E+22,29.02363002,3969913.429,121.720001,36.099998,14.2,279.019989,119.839996,25.84,2.8638736,8
3/6/2019,3848.95637,738110,3.85E+19,3425462.5,485954697,2.61E+22,38.43684345,3969134,121.610001,35.59,14.15,277.329987,120.279999,25.84,2.8638736,8
3/7/2019,3859.839983,689202,4.26E+19,3423687.5,486312885,2.61E+22,38.15885184,3969480.429,121.510002,35.400002,14.09,275.01001,121.059998,26.07,2.8638736,8
3/8/2019,3828.371904,711508,4.42E+19,3421862.5,486675110,2.61E+22,34.53420729,3969826.857,122.839996,34.709999,14.41,274.459991,121.57,25.99,2.8638736,8
3/9/2019,3898.86846,601872,4.22E+19,3420137.5,486998061,2.61E+22,24.54420613,3970173.286,122.839996,34.709999,14.41,274.459991,121.57,25.99,2.8638736,8
3/10/2019,3899.655869,521885,4.11E+19,3418437.5,487266298,2.61E+22,19.08668276,3970519.714,122.839996,34.709999,14.41,274.459991,121.57,25.99,2.8638736,8
3/11/2019,3851.24919,750665,4.25E+19,3416662.5,487652401,2.61E+22,30.82179358,3970866.143,122.239998,35.259998,14.37,278.440002,121.209999,25.93,2.8638736,8
3/12/2019,3866.295946,699020,4.34E+19,3414875,488017516,2.61E+22,31.50427651,3971212.571,122.980003,35.540001,14.48,279.48999,122.059998,25.879999,2.8638736,8
3/13/2019,3846.274442,716425,4.07E+19,3413187.5,488376936,2.61E+22,36.04315035,3971559,123.839996,35.919998,14.51,281.339996,121.830002,25.76,2.8638736,8
3/14/2019,3855.744363,741453,4.62E+19,3411250,488757000,2.61E+22,37.56437664,3970300.286,122.410004,35.950001,14.24,281.160004,120.949997,25.84,2.8638736,8
3/15/2019,3892.052301,719155,4.63E+19,3409337.5,489128410,2.61E+22,31.12448995,3969041.571,122.970001,35.91,14.33,281.309998,121.75,25.799999,2.8638736,8
3/16/2019,3985.851236,612907,4.93E+19,3407300,489450514,2.61E+22,22.36301366,3967782.857,122.970001,35.91,14.33,281.309998,121.75,25.799999,2.8638736,8
3/17/2019,3970.389045,538878,4.39E+19,3405475,489731212,2.61E+22,16.78071195,3966524.143,122.970001,35.91,14.33,281.309998,121.75,25.799999,2.8638736,8
3/18/2019,3974.415764,716932,4.88E+19,3403462.5,490089249,2.61E+22,22.37480548,3965265.429,123.040001,36.439999,14.39,282.329987,121.68,25.77,2.8638736,8
3/19/2019,3996.037131,750460,5.23E+19,3401287.5,490469992,2.61E+22,22.30871865,3964006.714,123.379997,36.330002,14.4,282.399994,121.410004,25.74,2.8638736,8
3/20/2019,4027.787395,738360,4.80E+19,3399275,490843715,2.61E+22,27.1997923,3962748,124.18,36.41,14.54,281.549988,122.68,25.59,2.8638736,8
3/21/2019,3974.811429,708212,4.32E+19,3397487.5,491214565,2.61E+22,35.53040752,3961729.286,123.68,36.650002,14.5,284.730011,122.949997,25.75,2.8638736,8
3/22/2019,3987.305225,722817,4.87E+19,3395475,491578423,2.61E+22,27.14701994,3960710.571,123.970001,35.630001,14.45,279.25,124.860001,25.799999,2.8638736,8
3/23/2019,3977.707443,583493,4.37E+19,3393662.5,491888095,2.61E+22,17.94886278,3959691.857,123.970001,35.630001,14.45,279.25,124.860001,25.799999,2.8638736,8
3/24/2019,3968.438701,559556,4.72E+19,3391787.5,492173945,2.74E+22,15.67630252,3958673.143,123.970001,35.630001,14.45,279.25,124.860001,25.799999,2.8638736,8
3/25/2019,3913.781717,716713,4.69E+19,3389937.5,492534077,2.74E+22,29.20096219,3957654.429,124.919998,35.650002,14.56,279.040009,125.059998,25.799999,2.8638736,8
3/26/2019,3915.37532,686290,4.26E+19,3388262.5,492887277,2.74E+22,36.41495629,3956635.714,124.300003,36.139999,14.47,281.119995,124.970001,25.879999,2.8638736,8
3/27/2019,4018.59051,783494,4.74E+19,3386400,493283268,2.74E+22,48.02051729,3955617,123.650002,35.889999,14.32,279.649994,126.120003,25.91,2.8638736,8
3/28/2019,4008.370872,768228,4.62E+19,3384575,493679721,2.74E+22,47.81690988,3952744.429,121.900002,36.049999,14.07,280.709991,126.559998,26,2.8638736,8
3/29/2019,4080.260114,764547,4.65E+19,3382737.5,494063472,2.74E+22,63.48208552,3949871.857,122.010002,36.029999,14.18,282.480011,126.440002,26.030001,2.8638736,8
3/30/2019,4081.221605,684555,4.39E+19,3381000,494406776,2.74E+22,54.67372903,3946999.286,122.010002,36.029999,14.18,282.480011,126.440002,26.030001,2.8638736,8
3/31/2019,4094.704791,625975,4.47E+19,3379262.5,494721323,2.74E+22,44.61425508,3944126.714,122.010002,36.029999,14.18,282.480011,126.440002,26.030001,2.8638736,8
4/1/2019,4135.18494,690259,4.27E+19,3377562.5,495074166,2.74E+22,61.8467373,3941254.143,121.529999,36.5,14.15,285.829987,124.370003,26.01,2.810319941,12
4/2/2019,4818.770635,887936,5.04E+19,3375600,495530545,2.74E+22,114.4897888,3938381.571,121.980003,36.25,14.16,285.970001,124.599998,26.040001,2.810319941,12
4/3/2019,5102.150753,856229,4.46E+19,3373825,495959100,2.74E+22,142.1029882,3935509,121.800003,35.849998,14.2,286.420013,123.519997,26,2.810319941,12
4/4/2019,4875.599431,806470,4.55E+19,3372075,496372326,2.74E+22,154.4635303,3935691.143,122.110001,36.16,14.22,287.179993,123.870003,26.030001,2.810319941,12
4/5/2019,5030.933271,883934,4.87E+19,3370100,496784306,2.74E+22,114.8230728,3935873.286,121.980003,36.799999,14.17,288.570007,124.029999,26.059999,2.810319941,12
4/6/2019,5028.321082,677527,4.41E+19,3368362.5,497113983,2.75E+22,80.84759712,3936055.429,121.980003,36.799999,14.17,288.570007,124.029999,26.059999,2.810319941,12
4/7/2019,5198.17317,621921,4.54E+19,3366600,497419200,2.75E+22,85.51644481,3936237.571,121.980003,36.799999,14.17,288.570007,124.029999,26.059999,2.810319941,12
4/8/2019,5260.205043,776675,4.65E+19,3364750,497816687,2.75E+22,130.5444404,3936419.714,122.510002,36.98,14.31,288.790009,123.589996,25.969999,2.810319941,12
4/9/2019,5179.997649,777610,4.21E+19,3363100,498211456,2.75E+22,114.9255611,3936601.857,123.150002,36.529999,14.28,287.309998,123.980003,25.98,2.810319941,12
4/10/2019,5283.543758,779763,4.71E+19,3361250,498617092,2.75E+22,111.7853946,3936784,123.529999,36.68,14.28,288.290009,124.279999,25.940001,2.810319941,12
4/11/2019,5049.605824,813435,4.98E+19,3359287.5,499049981,2.75E+22,115.285098,3936075.857,121.949997,36.650002,14.02,288.209991,123.550003,26.02,2.810319941,12
