Date,Closing Price (USD),active_addresses,hash_rate,btc_left,total_addresses,difficulty,total_fees,fed_assets,GLD,IYE,SLV,SPY,TLT,UUP,NYFed_inflation,Google_popularity,FINX,QQQ,RIOT,Open_Interest_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All
2019-05-29,8672.4001072907,894459.0,5.8058156108757e+19,3269487.5,517628488.0,2.87961780948158e+22,187.08362645,3851444.0,120.870003,32.810001,13.52,278.269989,129.089996,26.42,2.67047402,17.0,28.4,176.03,3.45,5190.0,3637.0,4834.0,1553.0,356.0
2019-05-30,8287.0402563223,854097.0,5.37424447567976e+19,3267487.5,518040165.0,3.20390847333309e+22,188.20649317,3850901.2857142864,121.690002,32.400002,13.6,279.02999900000003,130.199997,26.43,2.67047402,17.0,28.46,176.77,3.17,5190.0,3637.0,4834.0,1553.0,356.0
2019-05-31,8513.2038819334,769523.0,4.34154051770831e+19,3266025.0,518401455.0,3.20390847333309e+22,205.03723630000002,3850358.5714285714,123.330002,31.84,13.65,275.269989,131.830002,26.32,2.67047402,17.0,28.05,173.95,3.24,5190.0,3637.0,4834.0,1553.0,356.0
2019-06-01,8588.4795049694,851562.0,5.6147599864595e+19,3264137.5,518782529.0,3.20390847333309e+22,159.42190914,3849815.857142857,123.330002,31.84,13.65,275.269989,131.830002,26.32,2.608136114,20.0,28.05,173.95,3.24,5190.0,3637.0,4834.0,1553.0,356.0
2019-06-02,8744.2655607165,692245.0,4.84119232728885e+19,3262500.0,519101955.0,3.20390847333309e+22,118.4455402,3849273.142857143,123.330002,31.84,13.65,275.269989,131.830002,26.32,2.608136114,20.0,28.05,173.95,3.24,5190.0,3637.0,4834.0,1553.0,356.0
2019-06-03,8474.0482291229,731823.0,4.44328677528217e+19,3261012.5,519451886.0,3.20390847333309e+22,198.99326951,3848730.4285714286,125.110001,32.279999,13.87,274.570007,132.440002,26.18,2.608136114,20.0,27.45,170.12,3.16,5190.0,3637.0,4834.0,1553.0,356.0
2019-06-04,7645.572513900699,907738.0,5.64642899526562e+19,3259087.5,519896197.0,3.20390847333309e+22,217.91296317,3848187.7142857136,125.150002,32.880001,13.89,280.52999900000003,130.929993,26.15,2.608136114,20.0,28.16,174.91,3.16,4436.0,3045.0,4008.0,1391.0,428.0
2019-06-05,7790.3211349552,873784.0,6.01411776263001e+19,3257087.5,520306108.0,3.20390847333309e+22,159.42665516,3847645.0,125.470001,32.470001,13.88,282.959991,130.190002,26.24,2.608136114,20.0,28.49,176.21001,2.91,4436.0,3045.0,4008.0,1391.0,428.0
2019-06-06,7730.8817258862,818973.0,5.73954393328725e+19,3255125.0,520700051.0,3.20390847333309e+22,122.18994068,3847975.0,125.879997,32.990002000000004,13.92,284.799988,130.610001,26.15,2.608136114,20.0,28.64,177.61,2.53,4436.0,3045.0,4008.0,1391.0,428.0
2019-06-07,8030.2560794416,859425.0,5.91755846381002e+19,3253150.0,521084785.0,3.20390847333309e+22,106.492469,3848305.0,126.589996,33.119999,14.06,287.649994,131.740005,26.040001,2.608136114,20.0,29.05,181.03999,2.7,4436.0,3045.0,4008.0,1391.0,428.0
2019-06-08,7949.425798625,632781.0,4.55079783153841e+19,3251600.0,521393503.0,3.20390847333309e+22,73.36472651,3848635.0,126.589996,33.119999,14.06,287.649994,131.740005,26.040001,2.608136114,20.0,29.05,181.03999,2.7,4436.0,3045.0,4008.0,1391.0,428.0
2019-06-09,7600.9224920885,576532.0,5.46983352201946e+19,3249762.5,521673688.0,3.20390847333309e+22,62.99063806,3848965.0,126.589996,33.119999,14.06,287.649994,131.740005,26.040001,2.608136114,20.0,29.05,181.03999,2.7,4436.0,3045.0,4008.0,1391.0,428.0
2019-06-10,7954.0062377205,801669.0,5.82765023823547e+19,3247800.0,522059858.0,3.20390847333309e+22,101.83001618,3849295.0,125.330002,33.200001,13.78,288.970001,130.5,26.07,2.608136114,20.0,29.27,183.14999,2.51,4436.0,3045.0,4008.0,1391.0,428.0
2019-06-11,7903.6252503798,839864.0,5.32383870978447e+19,3246012.5,522457566.0,3.20390847333309e+22,110.58719487,3849625.0,125.18,33.25,13.81,288.899994,130.580002,26.08,2.608136114,20.0,29.16,183.39999,2.44,4434.0,3074.0,4075.0,1360.0,359.0
2019-06-12,8151.7886797815,796273.0,4.85423834480222e+19,3244375.0,522845272.0,3.20390847333309e+22,108.86976113,3849955.0,125.830002,32.740002000000004,13.84,288.390015,130.679993,26.15,2.608136114,20.0,29.15,182.34,2.5,4434.0,3074.0,4075.0,1360.0,359.0
2019-06-13,8256.7200994618,896245.0,5.55997585962208e+19,3242487.5,523282898.0,3.20390847333309e+22,109.45513590000002,3849106.5714285714,126.599998,33.150002,13.96,289.579987,131.130005,26.17,2.608136114,20.0,29.1,183.42,2.59,4434.0,3074.0,4075.0,1360.0,359.0
2019-06-14,8667.7879539941,1033161.0,6.27687232800883e+19,3240375.0,523756937.0,3.18231274578496e+22,117.94954717,3848258.142857143,126.559998,32.889999,13.91,289.26001,131.46000700000002,26.309999,2.608136114,20.0,28.89,182.64,2.73,4434.0,3074.0,4075.0,1360.0,359.0
2019-06-15,8836.1684129096,862359.0,5.33460773735121e+19,3238550.0,524163126.0,3.18231274578496e+22,78.70156593,3847409.7142857136,126.559998,32.889999,13.91,289.26001,131.46000700000002,26.309999,2.608136114,20.0,28.89,182.64,2.73,4434.0,3074.0,4075.0,1360.0,359.0
2019-06-16,9061.5404606385,697132.0,4.79141850955554e+19,3236925.0,524505375.0,3.18231274578496e+22,74.36012488,3846561.2857142864,126.559998,32.889999,13.91,289.26001,131.46000700000002,26.309999,2.608136114,20.0,28.89,182.64,2.73,4434.0,3074.0,4075.0,1360.0,359.0
2019-06-17,9346.9750871976,797791.0,4.89529950485079e+19,3235262.5,524900565.0,3.18231274578496e+22,117.79979394,3845712.857142857,126.480003,32.900002,13.9,289.369995,131.690002,26.32,2.608136114,20.0,28.94,183.74001,2.81,4434.0,3074.0,4075.0,1360.0,359.0
2019-06-18,9012.4878496522,951750.0,6.08344350760492e+19,3233225.0,525372134.0,3.18231274578496e+22,116.53825829,3844864.4285714286,127.120003,33.41,14.05,292.399994,132.350006,26.360001,2.608136114,20.0,29.23,186.41,2.69,5391.0,3891.0,5023.0,1500.0,368.0
2019-06-19,9259.123638391899,902828.0,6.45403391621718e+19,3231012.5,525814355.0,3.18231274578496e+22,105.75494722,3844016.0,127.889999,33.34,14.17,293.059998,132.53999299999998,26.24,2.608136114,20.0,29.39,187.11,2.62,5391.0,3891.0,5023.0,1500.0,368.0
2019-06-20,9559.9006885716,827045.0,5.28678267392372e+19,3229212.5,526215052.0,3.18231274578496e+22,111.81603852,3841559.0,131.110001,34.09,14.45,295.859985,132.889999,26.08,2.608136114,20.0,29.815,188.85001,2.6,5391.0,3891.0,5023.0,1500.0,368.0
2019-06-21,9906.407965055,840325.0,4.90608085301263e+19,3227550.0,526633440.0,3.18231274578496e+22,126.23246862,3839102.0,131.979996,34.330002,14.36,294.0,131.429993,25.950001,2.608136114,20.0,29.5,188.57001,2.75,5391.0,3891.0,5023.0,1500.0,368.0
2019-06-22,10461.4121688088,846355.0,5.22876067302545e+19,3225787.5,527062018.0,3.18231274578496e+22,122.47914731,3836645.0,131.979996,34.330002,14.36,294.0,131.429993,25.950001,2.608136114,20.0,29.5,188.57001,2.75,5391.0,3891.0,5023.0,1500.0,368.0
2019-06-23,10843.5709747797,894868.0,6.63409434012574e+19,3223525.0,527458794.0,3.18231274578496e+22,81.23531107,3834188.0,131.979996,34.330002,14.36,294.0,131.429993,25.950001,2.608136114,20.0,29.5,188.57001,2.75,5391.0,3891.0,5023.0,1500.0,368.0
2019-06-24,10996.459749535301,967255.0,6.52075521241868e+19,3221312.5,527886286.0,3.18231274578496e+22,102.09827261,3831731.0,133.940002,34.029999,14.46,293.640015,132.410004,25.91,2.608136114,20.0,29.5,188.16,3.04,5391.0,3891.0,5023.0,1500.0,368.0
2019-06-25,11665.409683733502,914848.0,5.36677325360798e+19,3219487.5,528331989.0,3.18231274578496e+22,121.10744515,3829274.0,134.199997,33.709999,14.38,290.76001,132.820007,25.969999,2.608136114,20.0,29.15,184.92999,3.3,6021.0,4284.0,5604.0,1737.0,417.0
2019-06-26,12444.9258599878,1038136.0,6.11726551859963e+19,3217425.0,528844433.0,3.18231274578496e+22,184.06503874,3826817.0,132.970001,34.27,14.32,290.470001,131.970001,25.99,2.608136114,20.0,29.12,185.78999,3.79,6021.0,4284.0,5604.0,1737.0,417.0
2019-06-27,11086.2688286526,891780.0,5.55520862440168e+19,3215650.0,529300158.0,3.40793337814523e+22,200.10125128,3824871.4285714286,132.839996,34.009998,14.28,291.5,132.899994,25.99,2.608136114,20.0,29.38,186.5,3.07,6021.0,4284.0,5604.0,1737.0,417.0
2019-06-28,12316.9530120207,1008346.0,6.39681641471773e+19,3213612.5,529780579.0,3.40793337814523e+22,182.26443511,3822925.857142857,133.199997,34.41,14.33,293.0,132.809998,25.969999,2.608136114,20.0,29.505,186.74001,3.14,6021.0,4284.0,5604.0,1737.0,417.0
2019-06-29,12024.0809722046,853696.0,6.88959332392929e+19,3211437.5,530152968.0,3.40793337814523e+22,108.76597549999998,3820980.2857142864,133.199997,34.41,14.33,293.0,132.809998,25.969999,2.608136114,20.0,29.505,186.74001,3.14,6021.0,4284.0,5604.0,1737.0,417.0
2019-06-30,10932.310507173299,672866.0,5.98076332930859e+19,3209537.5,530470106.0,3.40793337814523e+22,104.91860437,3819034.7142857136,133.199997,34.41,14.33,293.0,132.809998,25.969999,2.608136114,20.0,29.505,186.74001,3.14,6021.0,4284.0,5604.0,1737.0,417.0
2019-07-01,10454.6838183291,834130.0,5.62423655292927e+19,3207750.0,530863082.0,3.40793337814523e+22,126.93823662,3817089.142857143,130.619995,34.490002000000004,14.18,295.660004,132.240005,26.16,2.554579885,19.0,29.64,189.25999,2.71,6021.0,4284.0,5604.0,1737.0,417.0
2019-07-02,10800.130139950401,896379.0,6.22266556201762e+19,3205775.0,531301238.0,3.40793337814523e+22,117.88960184,3815143.5714285714,133.410004,33.830002,14.29,296.429993,133.259995,26.139999,2.554579885,19.0,29.56,190.00999,2.79,5839.0,4304.0,5506.0,1535.0,333.0
2019-07-03,11942.2402247929,894222.0,6.77568536632736e+19,3203625.0,531727245.0,3.40793337814523e+22,94.74754649,3813198.0,133.630005,34.02,14.32,298.799988,134.21000700000002,26.139999,2.554579885,19.0,29.85,191.44,2.78,5839.0,4304.0,5506.0,1535.0,333.0
2019-07-04,11645.5246063376,822472.0,6.60989145606669e+19,3201537.5,532119059.0,3.40793337814523e+22,83.84208402,3813460.857142857,133.630005,34.02,14.32,298.799988,134.21000700000002,26.139999,2.554579885,19.0,29.85,191.44,2.78,5839.0,4304.0,5506.0,1535.0,333.0
2019-07-05,10946.2090547386,820564.0,7.43411789417769e+19,3199175.0,532495441.0,3.40793337814523e+22,75.89684282,3813723.7142857136,132.139999,34.09,14.06,298.459991,132.429993,26.280001,2.554579885,19.0,29.8,191.05,2.8,5839.0,4304.0,5506.0,1535.0,333.0
2019-07-06,11219.0460004352,679451.0,7.05477800234749e+19,3196950.0,532846979.0,3.40793337814523e+22,50.61747346,3813986.5714285714,132.139999,34.09,14.06,298.459991,132.429993,26.280001,2.554579885,19.0,29.8,191.05,2.8,5839.0,4304.0,5506.0,1535.0,333.0
2019-07-07,11422.114468028301,604462.0,6.10054764076542e+19,3195037.5,533131507.0,3.40793337814523e+22,45.61655545,3814249.4285714286,132.139999,34.09,14.06,298.459991,132.429993,26.280001,2.554579885,19.0,29.8,191.05,2.8,5839.0,4304.0,5506.0,1535.0,333.0
2019-07-08,12335.999394648401,830641.0,6.97455753158783e+19,3192812.5,533534187.0,3.40793337814523e+22,67.46056127,3814512.2857142864,131.28999299999998,34.110001000000004,14.05,296.820007,132.610001,26.33,2.554579885,19.0,29.68,189.71001,2.78,5839.0,4304.0,5506.0,1535.0,333.0
2019-07-09,12575.904067439,819092.0,6.52202302946728e+19,3190887.5,533941161.0,3.89302700204976e+22,71.27502267,3814775.142857143,131.75,34.139999,14.14,297.190002,132.559998,26.35,2.554579885,19.0,29.78,190.66,2.63,6075.0,4345.0,5731.0,1730.0,344.0
2019-07-10,12054.1837934894,798530.0,5.82531589449506e+19,3189275.0,534328166.0,3.89302700204976e+22,85.64297124,3815038.0,133.830002,34.630001,14.26,298.609985,131.830002,26.24,2.554579885,19.0,30.08,192.56,2.55,6075.0,4345.0,5731.0,1730.0,344.0
2019-07-11,11324.1446969751,777665.0,5.8321485938104e+19,3187662.5,534701214.0,3.89302700204976e+22,79.3666746,3814048.2857142864,132.699997,34.650002,14.17,299.309998,130.070007,26.24,2.554579885,19.0,30.37,192.42,2.35,6075.0,4345.0,5731.0,1730.0,344.0
2019-07-12,11802.9599635884,907396.0,7.34263074266447e+19,3185612.5,535102206.0,3.89302700204976e+22,67.42668665,3813058.5714285714,133.529999,34.75,14.26,300.649994,130.220001,26.190001,2.554579885,19.0,30.46,193.53,2.26,6075.0,4345.0,5731.0,1730.0,344.0
2019-07-13,11279.602735633302,656413.0,6.3967371380345e+19,3183850.0,535404299.0,3.89302700204976e+22,44.38220922,3812068.857142857,133.529999,34.75,14.26,300.649994,130.220001,26.190001,2.554579885,19.0,30.46,193.53,2.26,6075.0,4345.0,5731.0,1730.0,344.0
2019-07-14,10506.3958273087,592137.0,6.51804668718784e+19,3182037.5,535677046.0,3.89302700204976e+22,40.72985688,3811079.142857143,133.529999,34.75,14.26,300.649994,130.220001,26.190001,2.554579885,19.0,30.46,193.53,2.26,6075.0,4345.0,5731.0,1730.0,344.0
2019-07-15,10934.4827395525,757224.0,6.54780188121958e+19,3180212.5,536049709.0,3.89302700204976e+22,63.9174649,3810089.4285714286,133.529999,34.41,14.42,300.75,130.970001,26.23,2.554579885,19.0,30.53,194.14999,2.2,6075.0,4345.0,5731.0,1730.0,344.0
2019-07-16,9490.4105157548,786194.0,7.36687000586459e+19,3178200.0,536439246.0,3.89302700204976e+22,62.69846283,3809099.7142857136,132.399994,34.0,14.54,299.7799990000001,130.580002,26.35,2.554579885,19.0,30.31,193.14999,2.08,5322.0,3533.0,4913.0,1789.0,409.0
2019-07-17,9733.1321340919,740525.0,5.97510347092053e+19,3176525.0,536806987.0,3.89302700204976e+22,64.50187448,3808110.0,134.580002,33.59,14.94,297.73999,131.990005,26.299999,2.554579885,19.0,30.46,192.2,2.0,5322.0,3533.0,4913.0,1789.0,409.0
2019-07-18,10603.3488731713,740073.0,5.45109375974103e+19,3175012.5,537159255.0,3.89302700204976e+22,72.10541604,3807442.2857142864,136.479996,33.580002,15.29,298.829987,132.0,26.16,2.554579885,19.0,30.61,192.42,2.05,5322.0,3533.0,4913.0,1789.0,409.0
2019-07-19,10466.2609381509,741186.0,5.29224195573687e+19,3173537.5,537516537.0,3.89302700204976e+22,71.10278562,3806774.5714285714,134.470001,33.759998,15.17,297.170013,131.690002,26.290001,2.554579885,19.0,30.52,191.00999,1.98,5322.0,3533.0,4913.0,1789.0,409.0
2019-07-20,10983.2160020296,719964.0,7.97391401218317e+19,3171325.0,537837288.0,3.89302700204976e+22,50.04991704,3806106.857142857,134.470001,33.759998,15.17,297.170013,131.690002,26.290001,2.554579885,19.0,30.52,191.00999,1.98,5322.0,3533.0,4913.0,1789.0,409.0
2019-07-21,10551.1316333347,542497.0,6.69538094216509e+19,3169462.5,538098507.0,3.89302700204976e+22,37.55119006,3805439.142857143,134.470001,33.759998,15.17,297.170013,131.690002,26.290001,2.554579885,19.0,30.52,191.00999,1.98,5322.0,3533.0,4913.0,1789.0,409.0
2019-07-22,10285.6392306749,705998.0,7.13355909266187e+19,3167487.5,538435808.0,3.89302700204976e+22,53.88043597,3804771.4285714286,134.449997,33.889999,15.35,297.899994,131.940002,26.34,2.554579885,19.0,30.71,192.53,1.95,5322.0,3533.0,4913.0,1789.0,409.0
2019-07-23,10027.5326122485,711417.0,6.40987234406018e+19,3165700.0,538790519.0,3.87139201457165e+22,51.72742398,3804103.7142857136,133.690002,34.009998,15.34,300.0299990000001,131.220001,26.459999,2.554579885,19.0,30.74,193.78999,2.02,4928.0,3216.0,4464.0,1712.0,464.0
2019-07-24,9771.5047613175,718472.0,6.23889592275584e+19,3163962.5,539114122.0,3.87139201457165e+22,49.90886061,3803436.0,134.369995,34.130001,15.52,301.440002,131.78999299999998,26.459999,2.554579885,19.0,30.809,195.14999,1.97,4928.0,3216.0,4464.0,1712.0,464.0
2019-07-25,9897.4293515161,777034.0,6.7059541108798e+19,3162087.5,539500070.0,3.87139201457165e+22,56.16150579,3799959.7142857136,133.419998,33.720001,15.36,300.0,131.160004,26.51,2.554579885,19.0,30.53,193.3,2.01,4928.0,3216.0,4464.0,1712.0,464.0
2019-07-26,9812.2263505784,754318.0,7.44101931800586e+19,3160012.5,539874380.0,3.87139201457165e+22,46.51899261,3796483.4285714286,133.639999,33.52,15.31,302.01001,131.470001,26.549999,2.554579885,19.0,31.23,195.28999,1.97,4928.0,3216.0,4464.0,1712.0,464.0
2019-07-27,9440.1400373076,586276.0,6.81527843849404e+19,3158112.5,540168061.0,3.87139201457165e+22,33.04147241,3793007.142857143,133.639999,33.52,15.31,302.01001,131.470001,26.549999,2.554579885,19.0,31.23,195.28999,1.97,4928.0,3216.0,4464.0,1712.0,464.0
2019-07-28,9495.855261405,530854.0,7.87682508690794e+19,3155925.0,540423017.0,3.87139201457165e+22,26.46571032,3789530.857142857,133.639999,33.52,15.31,302.01001,131.470001,26.549999,2.554579885,19.0,31.23,195.28999,1.97,4928.0,3216.0,4464.0,1712.0,464.0
2019-07-29,9506.704273141999,725272.0,7.59921318013293e+19,3153825.0,540768549.0,3.87139201457165e+22,39.74585484,3786054.5714285714,134.529999,33.389999,15.4,301.459991,131.509995,26.57,2.554579885,19.0,31.09,194.62,1.94,4928.0,3216.0,4464.0,1712.0,464.0
2019-07-30,9572.735371803,744128.0,6.26938925334916e+19,3152050.0,541134799.0,3.87139201457165e+22,60.22741784,3782578.2857142864,134.979996,33.860001000000004,15.5,300.720001,131.830002,26.57,2.554579885,19.0,30.54,193.78,1.91,4302.0,2779.0,3807.0,1523.0,495.0
2019-07-31,10005.2944733245,777275.0,7.68552462346903e+19,3149912.5,541519519.0,3.87139201457165e+22,53.61582214,3779102.0,133.21000700000002,33.700001,15.21,297.429993,132.889999,26.73,2.554579885,19.0,30.58,191.10001,2.2,4302.0,2779.0,3807.0,1523.0,495.0
2019-08-01,10385.2006061246,760270.0,6.34434698291026e+19,3148137.5,541893329.0,3.87139201457165e+22,46.73246753,3779450.7142857136,136.410004,32.849998,15.34,294.839996,135.259995,26.65,2.411174039,15.0,30.28,190.14999,2.13,4302.0,2779.0,3807.0,1523.0,495.0
2019-08-02,10513.9114715942,775871.0,7.60808933511569e+19,3146025.0,542265977.0,3.87139201457165e+22,44.68839341,3779799.4285714286,135.889999,32.419998,15.19,292.619995,136.509995,26.59,2.411174039,15.0,29.72,187.35001,2.21,4302.0,2779.0,3807.0,1523.0,495.0
2019-08-03,10831.2598554087,625752.0,7.72029254104684e+19,3143862.5,542581310.0,3.87139201457165e+22,27.47791508,3780148.142857143,135.889999,32.419998,15.19,292.619995,136.509995,26.59,2.411174039,15.0,29.72,187.35001,2.21,4302.0,2779.0,3807.0,1523.0,495.0
2019-08-04,10985.8075416287,583090.0,7.48255250258629e+19,3141775.0,542860446.0,3.87139201457165e+22,19.72213176,3780496.857142857,135.889999,32.419998,15.19,292.619995,136.509995,26.59,2.411174039,15.0,29.72,187.35001,2.21,4302.0,2779.0,3807.0,1523.0,495.0
2019-08-05,11811.7870541507,795977.0,7.00796491054873e+19,3139987.5,543251607.0,4.28867431337945e+22,42.2581814,3780845.5714285714,137.78999299999998,31.41,15.33,283.820007,138.869995,26.459999,2.411174039,15.0,28.48,180.73,2.24,4302.0,2779.0,3807.0,1523.0,495.0
2019-08-06,11310.187223605,858659.0,8.05662070702416e+19,3137975.0,543671408.0,4.28867431337945e+22,45.80524692,3781194.2857142864,138.910004,31.360001,15.38,287.799988,139.979996,26.49,2.411174039,15.0,28.68,183.25999,2.08,4692.0,2892.0,4146.0,1800.0,546.0
2019-08-07,11956.0472230184,809600.0,7.59022278970325e+19,3136062.5,544046737.0,4.28867431337945e+22,70.8269651,3781543.0,141.020004,31.17,15.97,287.970001,140.029999,26.469999,2.411174039,15.0,28.91,184.25,2.12,4692.0,2892.0,4146.0,1800.0,546.0
2019-08-08,11817.4554825164,820878.0,7.02874730214654e+19,3134300.0,544434431.0,4.28867431337945e+22,70.35974254,3782182.2857142864,141.729996,32.0,15.89,293.619995,140.330002,26.49,2.411174039,15.0,29.53,188.25999,2.07,4692.0,2892.0,4146.0,1800.0,546.0
2019-08-09,11827.574571691799,749819.0,7.26232446021472e+19,3132450.0,544801909.0,4.28867431337945e+22,65.33402972,3782821.5714285714,141.259995,31.6,15.89,291.619995,140.050003,26.459999,2.411174039,15.0,29.06,186.49001,2.18,4692.0,2892.0,4146.0,1800.0,546.0
2019-08-10,11278.2812549022,613410.0,7.56424124328713e+19,3130562.5,545101969.0,4.28867431337945e+22,39.69033865,3783460.857142857,141.259995,31.6,15.89,291.619995,140.050003,26.459999,2.411174039,15.0,29.06,186.49001,2.18,4692.0,2892.0,4146.0,1800.0,546.0
2019-08-11,11485.3657829898,547301.0,7.52278237580318e+19,3128650.0,545374959.0,4.28867431337945e+22,30.3457089,3784100.142857143,141.259995,31.6,15.89,291.619995,140.050003,26.459999,2.411174039,15.0,29.06,186.49001,2.18,4692.0,2892.0,4146.0,1800.0,546.0
2019-08-12,11391.9686539038,644673.0,6.61264675368623e+19,3126987.5,545674730.0,4.28867431337945e+22,50.54359801,3784739.4285714286,142.630005,31.25,15.98,288.070007,142.970001,26.440001,2.411174039,15.0,28.35,184.35001,2.08,4692.0,2892.0,4146.0,1800.0,546.0
2019-08-13,10869.3791128623,874339.0,7.86535835339315e+19,3125025.0,546059049.0,4.28867431337945e+22,75.09047834,3785378.7142857136,141.779999,31.549999,15.87,292.549988,142.479996,26.559999,2.411174039,15.0,28.85,188.39,1.98,4729.0,2981.0,4210.0,1748.0,519.0
2019-08-14,10211.498581698199,761105.0,7.47524219521446e+19,3123125.0,546427762.0,4.28867431337945e+22,58.70170397,3786018.0,142.75,30.27,16.08,283.899994,145.690002,26.620001,2.411174039,15.0,27.93,182.75999,1.82,4729.0,2981.0,4210.0,1748.0,519.0
2019-08-15,10386.539550019499,713750.0,7.78947093013158e+19,3121162.5,546785339.0,4.28867431337945e+22,53.84796972,3782996.2857142864,143.699997,30.08,16.129998999999998,284.649994,147.309998,26.639999,2.411174039,15.0,27.89,182.55,1.81,4729.0,2981.0,4210.0,1748.0,519.0
2019-08-16,10388.4505925604,693280.0,7.29999796281631e+19,3119325.0,547127744.0,4.28867431337945e+22,51.335260399999996,3779974.5714285714,142.779999,30.57,16.02,288.850006,146.130005,26.66,2.411174039,15.0,28.56,185.48,1.85,4729.0,2981.0,4210.0,1748.0,519.0
2019-08-17,10212.1014417394,572530.0,6.4147694693906e+19,3117725.0,547418176.0,4.28867431337945e+22,35.38250195,3776952.857142857,142.779999,30.57,16.02,288.850006,146.130005,26.66,2.411174039,15.0,28.56,185.48,1.85,4729.0,2981.0,4210.0,1748.0,519.0
2019-08-18,10335.3728385716,534664.0,6.31189554411291e+19,3116150.0,547687638.0,4.37377497784568e+22,29.17234292,3773931.142857143,142.779999,30.57,16.02,288.850006,146.130005,26.66,2.411174039,15.0,28.56,185.48,1.85,4729.0,2981.0,4210.0,1748.0,519.0
2019-08-19,10774.8103058331,700839.0,8.17171946619037e+19,3114112.5,548035308.0,4.37377497784568e+22,41.66948045,3770909.4285714286,141.110001,31.24,15.79,292.329987,144.03999299999995,26.719999,2.411174039,15.0,28.73,188.42999,1.88,4729.0,2981.0,4210.0,1748.0,519.0
2019-08-20,10818.5070076193,751182.0,7.7056281563538e+19,3112200.0,548392688.0,4.37377497784568e+22,46.69008955,3767887.7142857136,142.21000700000005,30.98,16.049999,290.089996,145.529999,26.66,2.411174039,15.0,28.71,186.97,1.91,4485.0,2789.0,4057.0,1696.0,428.0
2019-08-21,10064.9167944793,770008.0,6.90710989429758e+19,3110500.0,548755157.0,4.37377497784568e+22,52.22587338,3764866.0,141.759995,31.200001,16.049999,292.450012,144.559998,26.690001,2.411174039,15.0,29.09,188.63,1.89,4485.0,2789.0,4057.0,1696.0,428.0
2019-08-22,10161.1647494901,826528.0,7.10658421825835e+19,3108737.5,549120876.0,4.37377497784568e+22,53.99879943,3764163.142857143,141.399994,31.040001,15.97,292.359985,143.600006,26.67,2.411174039,15.0,29.02,188.02,1.94,4485.0,2789.0,4057.0,1696.0,428.0
2019-08-23,10364.2813536875,790325.0,7.73269669066778e+19,3106825.0,549498655.0,4.37377497784568e+22,41.47394501,3763460.2857142864,144.169998,29.940001,16.35,284.850006,145.96000700000005,26.52,2.411174039,15.0,28.43,182.07001,1.97,4485.0,2789.0,4057.0,1696.0,428.0
2019-08-24,10171.4974606754,701303.0,8.08405143422717e+19,3104825.0,549797967.0,4.37377497784568e+22,30.09100724,3762757.4285714286,144.169998,29.940001,16.35,284.850006,145.96000700000005,26.52,2.411174039,15.0,28.43,182.07001,1.97,4485.0,2789.0,4057.0,1696.0,428.0
2019-08-25,10068.922419921999,521392.0,7.91665835493006e+19,3102887.5,550058823.0,4.37377497784568e+22,21.57904241,3762054.5714285714,144.169998,29.940001,16.35,284.850006,145.96000700000005,26.52,2.411174039,15.0,28.43,182.07001,1.97,4485.0,2789.0,4057.0,1696.0,428.0
2019-08-26,10312.2150398496,747731.0,6.91933130826983e+19,3101175.0,550421629.0,4.37377497784568e+22,33.17030815,3761351.7142857136,144.190002,30.110001,16.52,288.0,145.369995,26.66,2.411174039,15.0,28.59,184.82001,1.92,4485.0,2789.0,4057.0,1696.0,428.0
2019-08-27,10122.1965329581,728425.0,6.79728345642381e+19,3099487.5,550787998.0,4.37377497784568e+22,33.98335977,3760648.857142857,145.570007,29.889999,17.030001000000002,286.869995,147.610001,26.639999,2.411174039,15.0,28.56,184.42999,1.9,4091.0,2366.0,3577.0,1725.0,514.0
2019-08-28,9743.1620510451,712996.0,7.66118392750735e+19,3097600.0,551141747.0,4.37377497784568e+22,33.87031855,3759946.0,145.160004,30.33,17.17,288.890015,147.800003,26.700001,2.411174039,15.0,28.71,185.09,1.9,4091.0,2366.0,3577.0,1725.0,514.0
2019-08-29,9487.976433519201,735858.0,8.32446531259199e+19,3095537.5,551505954.0,4.37377497784568e+22,33.917443,3760169.142857143,144.119995,30.809999,17.07,292.579987,147.240005,26.77,2.411174039,15.0,29.0,187.92,1.88,4091.0,2366.0,3577.0,1725.0,514.0
2019-08-30,9590.7363369227,729202.0,8.12733286632959e+19,3093537.5,551862375.0,4.37377497784568e+22,34.46053373,3760392.2857142864,143.75,30.77,17.15,292.450012,147.279999,26.870001,2.411174039,15.0,28.99,187.47,1.84,4091.0,2366.0,3577.0,1725.0,514.0
2019-08-31,9624.983910532099,605832.0,8.36709897345269e+19,3091462.5,552167827.0,4.37377497784568e+22,24.03741901,3760615.4285714286,143.75,30.77,17.15,292.450012,147.279999,26.870001,2.411174039,15.0,28.99,187.47,1.84,4091.0,2366.0,3577.0,1725.0,514.0
2019-09-01,9780.6678970327,566095.0,7.62623606651811e+19,3089675.0,552445252.0,4.62653733831284e+22,20.06226895,3760838.5714285714,143.75,30.77,17.15,292.450012,147.279999,26.870001,2.33281461,12.0,28.99,187.47,1.84,4091.0,2366.0,3577.0,1725.0,514.0
